emp_no,first_name,last_name,title,from_date,to_date
18099,Kazuhiko,Fendler,Technique Leader,1993-04-30,9999-01-01
18101,Mariangiola,Ozeri,Staff,1996-01-14,9999-01-01
18106,Gudjon,Axelband,Senior Engineer,1999-08-30,9999-01-01
18108,Sanjai,Genin,Staff,1998-09-13,9999-01-01
18113,Kish,Hainaut,Engineer,1989-03-08,1997-03-08
18115,Georg,Krzyzanowski,Engineer,1993-03-03,1999-03-03
18117,Visit,Gils,Technique Leader,1997-10-08,9999-01-01
18123,Kristinn,Hitomi,Staff,1995-08-09,9999-01-01
18124,Prodip,Kropf,Engineer,1990-08-30,1995-08-30
18130,Claudi,Cairo,Senior Staff,2000-05-26,9999-01-01
18134,Ult,Pesch,Senior Engineer,1992-07-31,9999-01-01
18135,Hugh,Bahl,Staff,1996-11-24,9999-01-01
18138,Moni,Baezner,Senior Staff,1992-08-05,9999-01-01
18140,Khedija,Lubachevsky,Senior Staff,1993-08-13,9999-01-01
18144,Kinh,Servi,Technique Leader,1999-07-20,9999-01-01
18155,Dayanand,Danlos,Engineer,1988-04-15,1997-04-15
18157,Fen,Frolund,Engineer,1997-07-21,9999-01-01
18169,Nathalie,Radwan,Senior Staff,1999-05-16,9999-01-01
18175,Gal,Templeman,Engineer,1990-10-04,1996-10-03
18181,Gregory,Beerel,Senior Staff,1987-03-29,9999-01-01
18186,Aria,Schaap,Senior Staff,1995-11-11,9999-01-01
18190,Guadalupe,Lichtman,Engineer,1996-01-01,2001-12-31
18191,Kazuhira,Christianini,Staff,1999-07-25,9999-01-01
18199,Teruyuki,Sridhar,Senior Staff,1990-01-01,9999-01-01
18200,Alejandra,Peak,Senior Staff,2001-11-14,9999-01-01
18205,Stabislas,Barreiro,Senior Staff,2002-04-05,9999-01-01
18208,Demin,Irland,Senior Staff,1991-10-05,9999-01-01
18210,Mabo,Radhakrishnan,Engineer,1994-06-19,2001-06-19
18212,Constantino,Journel,Senior Staff,1992-04-30,9999-01-01
18215,Hironoby,Gips,Engineer,1996-08-12,9999-01-01
18217,Candida,Sethi,Senior Engineer,1990-04-25,9999-01-01
18219,Katsuyuki,Swiler,Engineer,1996-04-08,9999-01-01
18223,Gully,Mitchem,Senior Staff,1986-07-15,9999-01-01
18231,Rafols,Falby,Senior Staff,1999-10-12,9999-01-01
18234,Sanjai,Maginnis,Engineer,1989-03-16,1997-03-16
18237,Limsoon,Tramer,Engineer,1995-08-21,9999-01-01
18239,Giordano,Conde,Senior Staff,1997-02-07,9999-01-01
18242,Shichao,Demian,Engineer,1992-02-10,1999-02-10
18251,Alair,Panangaden,Senior Staff,1986-10-08,9999-01-01
18259,Deborah,Herbst,Assistant Engineer,1992-06-02,2001-06-02
18261,Shridhar,Baak,Senior Engineer,1986-06-06,9999-01-01
18274,Yefim,Karnin,Senior Staff,1994-06-13,9999-01-01
18283,Felicidad,Steinauer,Senior Staff,2000-11-09,9999-01-01
18284,Huican,Riefers,Senior Staff,1998-11-14,9999-01-01
18290,Sigeru,Puppe,Engineer,1995-02-25,2002-02-25
18291,Mechthild,Nitto,Senior Staff,1998-11-19,9999-01-01
18297,Guther,Nastansky,Senior Staff,1985-09-07,9999-01-01
18299,Eben,Kumaresan,Technique Leader,1992-10-29,9999-01-01
18308,Youjian,Vecchio,Senior Engineer,1992-09-30,9999-01-01
18310,Ioana,Dalton,Senior Engineer,1996-08-06,9999-01-01
18313,Somnath,Passafiume,Senior Engineer,1995-03-11,9999-01-01
18316,Hongzue,Msuda,Senior Engineer,1985-02-19,9999-01-01
18318,Parke,Cairo,Senior Staff,1998-01-25,9999-01-01
18322,Tonia,Lueh,Assistant Engineer,1988-10-04,1997-10-04
18323,Oddvar,Tiemann,Engineer,1987-08-17,1994-08-17
18328,Goo,Klyachko,Engineer,1994-11-10,1999-11-10
18333,Munehiro,Plesums,Assistant Engineer,1994-03-23,1999-03-23
18339,Anneli,Barvinok,Assistant Engineer,1996-07-24,9999-01-01
18346,Terresa,Lenart,Technique Leader,1991-09-27,9999-01-01
18348,Claudi,Sudbeck,Engineer,1996-02-14,2002-02-13
18356,Raimond,Oskamp,Senior Staff,1992-02-17,9999-01-01
18366,Piyush,Kalorkoti,Engineer,1995-09-01,9999-01-01
18371,Ramzi,Goldhammer,Engineer,1991-10-13,1999-10-13
18374,Falguni,Landherr,Senior Staff,1996-01-09,9999-01-01
18375,Gian,Debuse,Senior Staff,2001-04-28,9999-01-01
18376,Wayne,Stranks,Engineer,1994-09-26,9999-01-01
18379,Xuedong,Bail,Senior Engineer,1991-03-09,9999-01-01
18382,Remko,Mattern,Engineer,1997-01-30,2002-01-30
18383,Oddvar,Muhling,Senior Staff,2002-06-24,9999-01-01
18386,Alagu,Zyda,Senior Staff,2001-03-24,9999-01-01
18390,Jingling,Merel,Engineer,1993-12-01,9999-01-01
18393,Wuxu,Aseltine,Engineer,1988-11-20,1994-11-20
18396,Uriel,Luef,Senior Staff,1993-07-30,9999-01-01
18397,Behnaam,Coorg,Senior Staff,1989-10-06,9999-01-01
18398,Xiaoqiu,Etalle,Senior Staff,1994-09-01,9999-01-01
18401,Vidya,Itzfeldt,Staff,1999-09-07,9999-01-01
18402,Bernice,Ritzmann,Senior Staff,1991-05-02,9999-01-01
18418,Cheong,Vickson,Engineer,1997-11-15,9999-01-01
18427,Kiyomitsu,Qiwen,Senior Staff,1994-03-12,9999-01-01
18429,Girolamo,Armand,Engineer,1997-04-13,2002-04-13
18438,Chiradeep,Iacovou,Assistant Engineer,1994-10-01,1999-10-01
18441,Valeri,Jenevein,Assistant Engineer,1994-03-26,1999-03-26
18443,Florina,Swick,Senior Staff,1993-10-15,9999-01-01
18448,Rosine,Bazelow,Senior Engineer,1999-05-02,9999-01-01
18449,Yuuichi,Camarinopoulos,Senior Engineer,1990-06-20,9999-01-01
18450,Takahito,Hoppenstand,Senior Staff,1993-05-19,9999-01-01
18454,Eric,Anido,Senior Staff,1996-07-18,9999-01-01
18459,Shuzo,Kavanagh,Senior Staff,1997-04-01,9999-01-01
18462,Yongqiao,Babu,Technique Leader,1994-02-21,9999-01-01
18467,Prasadram,Esposito,Staff,1995-11-04,9999-01-01
18468,Kirk,Cunliffe,Assistant Engineer,1987-03-19,1992-03-18
18478,Mitsuyuki,Stranks,Senior Engineer,1998-05-01,9999-01-01
18497,Yongmao,Marsiglia,Assistant Engineer,1992-08-02,2001-08-02
18498,Shaowen,Beerel,Senior Engineer,1998-09-15,9999-01-01
18499,Ipke,Masamoto,Engineer,1991-03-27,1996-03-26
18503,Mechthild,Marletta,Engineer,1987-03-24,1992-03-23
18511,Pascal,Marzano,Engineer,1991-11-17,2000-11-16
18532,Joydip,Onuegbe,Staff,1999-06-03,9999-01-01
18535,Pasqua,Gelosh,Engineer,1989-02-08,1997-02-08
18536,Hailing,Crelier,Senior Engineer,1994-12-04,9999-01-01
18537,Juichirou,Kulisch,Senior Staff,1995-03-21,9999-01-01
18538,Udo,Walstra,Senior Staff,1994-10-03,9999-01-01
18540,Suvo,Braunschweig,Senior Staff,1991-09-02,9999-01-01
18541,Jiang,Qiwen,Engineer,1999-06-23,9999-01-01
18542,Tiina,Anido,Engineer,1987-05-16,1994-05-16
18547,Gladys,Sankaranarayanan,Engineer,1986-06-03,1994-06-03
18549,Sushant,Thibadeau,Senior Engineer,1996-12-19,9999-01-01
18551,Oguz,Rijsenbrij,Assistant Engineer,1998-06-18,9999-01-01
18563,Jinya,Peot,Assistant Engineer,1996-01-21,9999-01-01
18565,Hatem,Nilsson,Senior Staff,2001-08-29,9999-01-01
18571,Xinglin,Flowers,Engineer,1987-04-14,1994-04-14
18573,Zongyan,Baca,Staff,1998-04-16,9999-01-01
18579,Make,Thorelli,Senior Staff,2002-04-29,9999-01-01
18580,Mabo,Bamford,Assistant Engineer,1997-09-18,9999-01-01
18581,Mitsuyuki,Ranai,Senior Staff,1995-07-23,9999-01-01
18582,Collette,Kroft,Staff,1998-11-19,9999-01-01
18586,Herbert,Perly,Staff,1999-02-08,9999-01-01
18596,Quingbo,Waymire,Senior Staff,2000-05-01,9999-01-01
18598,Youssef,Brookner,Assistant Engineer,1994-06-20,2001-06-20
18604,Baziley,Macedo,Senior Engineer,1998-05-08,9999-01-01
18621,Spyrose,Koblick,Senior Engineer,1998-05-23,9999-01-01
18627,Prodip,Brizzi,Engineer,1993-08-04,2000-08-04
18628,Srinidhi,Mahmud,Senior Staff,1997-02-05,9999-01-01
18646,Filipe,Gecsel,Staff,1998-01-26,9999-01-01
18656,Arvind,Iivonen,Engineer,1991-04-09,1996-04-08
18663,Rafols,Sridhar,Engineer,1987-06-20,1992-06-19
18664,Itzchak,Akaboshi,Senior Staff,1997-12-31,9999-01-01
18665,Makato,Emmart,Staff,1995-09-17,9999-01-01
18666,Hitofumi,Baja,Senior Staff,1996-05-24,9999-01-01
18668,Kwangho,Ritzmann,Engineer,1996-06-05,9999-01-01
18669,Hauke,Andreotta,Engineer,1996-11-18,9999-01-01
18671,Shan,Nastansky,Senior Engineer,1986-05-04,9999-01-01
18673,Ohad,Orlowski,Engineer,1996-04-24,9999-01-01
18679,Roded,Lambe,Senior Staff,1999-11-28,9999-01-01
18684,Kenroku,Dulli,Staff,1997-06-13,9999-01-01
18691,Vasilis,Besancenot,Engineer,1992-02-05,2000-02-05
18692,Mona,Camurati,Engineer,1989-12-02,1994-12-02
18698,Anestis,Sinicrope,Senior Staff,1999-10-16,9999-01-01
18701,Mori,Ratnakar,Senior Staff,1997-03-09,9999-01-01
18702,Kinh,Impagliazzo,Assistant Engineer,1990-10-07,1998-10-07
18705,Manibrata,Msuda,Engineer,1996-10-27,2001-10-27
18706,Debaprosad,Schicker,Senior Staff,1996-08-16,9999-01-01
18715,Sugwoo,Dechter,Engineer,1991-04-18,1996-04-17
18716,JoAnne,Bratsberg,Engineer,1991-10-13,1998-10-13
18725,Cullen,Marchegay,Senior Staff,1998-08-04,9999-01-01
18726,Hisao,Jahnichen,Engineer,1997-08-15,9999-01-01
18727,Sugwoo,Rusterholz,Senior Staff,1999-07-08,9999-01-01
18728,Tzvetan,Luft,Engineer,1986-11-30,1993-11-30
18742,Jouni,Heinisuo,Senior Staff,2000-03-03,9999-01-01
18744,Feipei,Bugrara,Senior Staff,2002-01-04,9999-01-01
18759,Keung,Malabarba,Staff,1999-05-27,9999-01-01
18764,Bernardo,Sidje,Engineer,1990-06-05,1995-06-05
18770,Fei,Yurek,Engineer,1987-11-27,1995-11-27
18771,Domenick,Haraldson,Senior Staff,1990-03-07,9999-01-01
18775,Shay,Akazan,Engineer,1987-03-22,1993-03-21
18783,Shan,Sambasivam,Senior Engineer,1990-06-30,9999-01-01
18784,Pohua,Hempstead,Senior Staff,1992-07-31,9999-01-01
18786,Guozhong,Veevers,Senior Engineer,1988-05-24,9999-01-01
18787,Kotesh,Mukaidono,Technique Leader,1992-12-14,9999-01-01
18789,Reinhold,Domenig,Senior Staff,1988-02-29,9999-01-01
18790,Florina,Rahier,Senior Engineer,1996-07-22,9999-01-01
18794,Kish,Garnham,Senior Engineer,1993-03-07,9999-01-01
18795,Heon,Peck,Senior Staff,1998-07-23,9999-01-01
18796,Denny,McDermid,Engineer,1993-11-16,1999-11-16
18799,Kshitij,Lunn,Senior Staff,1992-07-13,9999-01-01
18802,Kwee,Rajaraman,Assistant Engineer,1989-09-27,1998-09-27
18806,Akhilish,Petereit,Senior Staff,1991-05-29,9999-01-01
18809,Laurentiu,Munoz,Senior Staff,2001-10-10,9999-01-01
18811,Cheong,Oxenboll,Senior Staff,1998-02-23,9999-01-01
18812,Uriel,Lueh,Senior Staff,1997-11-10,9999-01-01
18815,Gennady,Bouloucos,Staff,1998-06-07,9999-01-01
18817,Kristin,Xiaoshan,Staff,1997-08-30,9999-01-01
18825,Florian,Setiz,Senior Staff,1994-01-16,9999-01-01
18826,Yahiko,Riefers,Senior Staff,1999-02-08,9999-01-01
18828,Henk,Pellegrinelli,Engineer,1994-12-21,1999-12-21
18829,Murthy,Delgrossi,Technique Leader,1996-02-24,9999-01-01
18833,Roded,Majewski,Engineer,1987-03-05,1995-03-05
18835,Uwe,Lieblein,Engineer,1987-07-28,1995-07-28
18837,Tommaso,Erni,Senior Staff,1993-07-25,9999-01-01
18840,Toshiki,Rahier,Engineer,1998-04-03,9999-01-01
18850,Shigeo,Erbe,Senior Engineer,1994-10-18,9999-01-01
18861,Naftali,Khamsi,Engineer,1996-07-11,9999-01-01
18866,Fumiyo,Hettesheimer,Assistant Engineer,1997-04-10,9999-01-01
18868,Hugo,Levasseur,Assistant Engineer,1992-12-19,1998-12-19
18872,Hauke,Krybus,Senior Staff,1997-08-02,9999-01-01
18875,Harjit,Hebert,Engineer,1996-01-27,2002-01-26
18881,Heejo,Botman,Staff,1998-09-30,9999-01-01
18885,Valter,Noriega,Staff,1997-07-19,9999-01-01
18886,Ramya,Peek,Senior Staff,2001-05-20,9999-01-01
18888,Sajjan,Stassinopoulos,Engineer,1998-07-22,9999-01-01
18890,Pasqua,Litecky,Senior Staff,2000-08-16,9999-01-01
18905,Seongbae,Baca,Senior Engineer,1996-01-07,9999-01-01
18910,Pantung,Peral,Engineer,1996-05-02,9999-01-01
18917,Xiaoqiang,Castellani,Engineer,1989-06-30,1996-06-30
18919,Remco,Stille,Engineer,1986-02-07,1993-02-07
18921,Maren,Radwan,Engineer,1991-08-26,1998-08-26
18924,Yakkov,Dechter,Engineer,1991-06-22,1998-06-22
18927,Muneo,Msuda,Senior Engineer,1989-12-15,9999-01-01
18933,Barun,Panienski,Assistant Engineer,1988-05-03,1995-05-04
18943,Anneli,Rando,Senior Staff,1990-04-18,9999-01-01
18946,Gio,Warwick,Engineer,1993-06-01,2002-06-01
18948,Shai,Muhlberg,Senior Staff,1997-12-03,9999-01-01
18954,Duri,Aloia,Senior Staff,2001-09-04,9999-01-01
18955,Ziya,Flexer,Engineer,1988-01-23,1993-01-22
18958,Mabo,Norsworthy,Senior Staff,1996-01-29,9999-01-01
18964,Shirish,Tiemann,Senior Staff,2000-02-10,9999-01-01
18974,Gina,Olano,Assistant Engineer,1998-04-09,9999-01-01
18979,Girolamo,Fujisawa,Senior Engineer,1985-12-29,9999-01-01
18980,Weiye,Kawashimo,Assistant Engineer,1987-01-08,1993-01-07
18983,Krister,Jenevein,Engineer,1993-03-12,1998-03-12
18986,Pintsang,Babu,Senior Staff,1994-12-11,9999-01-01
18989,Goh,Quittner,Senior Staff,1993-03-11,9999-01-01
18994,Leszek,Mitsuhashi,Senior Staff,1991-09-03,9999-01-01
19006,Martina,Hempstead,Senior Engineer,1996-03-25,9999-01-01
19012,Gal,Panangaden,Senior Staff,1992-11-18,9999-01-01
19014,Jiafu,Danecki,Senior Staff,1986-01-20,9999-01-01
19019,Fuqing,Murtafg,Staff,1995-09-14,9999-01-01
19027,Ferdinand,Nanard,Engineer,1988-05-11,1994-05-11
19029,Khosrow,Jiang,Assistant Engineer,1989-08-14,1995-08-14
19031,Rosella,Pollock,Senior Staff,1988-04-25,9999-01-01
19034,Panayotis,Vesna,Senior Staff,2002-03-29,9999-01-01
19035,Fuqing,Bellone,Engineer,1988-03-15,1997-03-15
19036,Sampalli,Vesna,Senior Staff,1994-03-29,9999-01-01
19037,Lucien,Bernardeschi,Engineer,1986-10-31,1992-10-30
19042,Rosita,Levergood,Senior Engineer,1996-11-24,9999-01-01
19048,Nikolaus,Radhakrishnan,Senior Staff,1995-07-09,9999-01-01
19049,Breannda,Picht,Senior Staff,1987-03-27,9999-01-01
19051,Marek,Cappello,Technique Leader,1988-05-12,9999-01-01
19056,Leaf,Nishimukai,Engineer,1999-12-12,9999-01-01
19062,Yoshinari,Denos,Engineer,1997-11-11,9999-01-01
19066,Martine,Ramamoorthy,Senior Engineer,1997-06-22,9999-01-01
19073,Sajjan,Trelles,Staff,1998-03-08,9999-01-01
19076,Hein,Ferretti,Senior Staff,1995-07-15,9999-01-01
19089,Badri,Ellozy,Engineer,1993-04-08,1999-04-08
19091,Xiaocheng,Sommen,Engineer,1995-11-20,2001-11-19
19101,Kagan,Panangaden,Senior Engineer,1990-12-23,9999-01-01
19104,Tetsushi,Sudbeck,Senior Engineer,1991-12-27,9999-01-01
19105,Etsuo,Oehlmann,Senior Staff,1990-01-16,9999-01-01
19109,Jenwei,Denis,Senior Staff,1993-12-05,9999-01-01
19114,Jayson,Pietracaprina,Senior Staff,1997-03-05,9999-01-01
19116,Xuedong,Cherinka,Engineer,1998-12-25,9999-01-01
19120,Giri,Qiwen,Assistant Engineer,1994-05-20,2002-05-20
19129,Bowen,Jiafu,Technique Leader,1986-12-07,9999-01-01
19132,Nikolaus,Litvinov,Staff,1996-09-16,9999-01-01
19133,Debaprosad,Makinen,Staff,1994-09-07,9999-01-01
19134,Seongbin,Bakhtari,Senior Staff,1988-10-29,9999-01-01
19136,Kish,Munawer,Senior Staff,1995-01-25,9999-01-01
19144,Laurentiu,Ohori,Staff,1998-11-23,9999-01-01
19145,Zorica,Marrevee,Technique Leader,1993-03-02,9999-01-01
19147,Chaitali,Bennis,Senior Staff,1994-10-18,9999-01-01
19151,Jeanne,Peral,Senior Staff,1999-10-07,9999-01-01
19153,Subbu,Zedlitz,Senior Staff,1997-11-17,9999-01-01
19154,Inderjeet,Denna,Senior Staff,1994-03-17,9999-01-01
19155,Uli,Merks,Senior Staff,1993-06-10,9999-01-01
19160,Tetsurou,Jervis,Senior Staff,1986-07-25,9999-01-01
19162,Chinho,Fadgyas,Technique Leader,1996-01-24,9999-01-01
19168,Lijia,Dulin,Staff,1999-11-22,9999-01-01
19174,Zorica,Schaap,Engineer,1997-04-04,9999-01-01
19179,Gian,Makinen,Senior Staff,1999-05-12,9999-01-01
19183,Kwangyoen,Vakili,Engineer,1992-05-28,2001-05-28
19192,Yinlin,Schusler,Engineer,1986-11-12,1995-11-12
19193,Jungsoon,Syrzycki,Senior Staff,1989-07-31,9999-01-01
19200,Shietung,Serra,Senior Staff,1999-09-17,9999-01-01
19201,Arto,Sommen,Staff,1998-04-29,9999-01-01
19205,Moto,Sinitsyn,Staff,1998-02-13,9999-01-01
19206,Wanqing,Pellegrinelli,Engineer,1986-10-06,1995-10-06
19209,Berhard,Encarnacion,Staff,1997-04-26,9999-01-01
19220,Khaled,Beidas,Senior Staff,1992-04-09,9999-01-01
19222,Kazuyasu,Perz,Engineer,1997-01-24,9999-01-01
19225,Roselyn,Openshaw,Senior Staff,1998-04-11,9999-01-01
19239,Karoline,Azevdeo,Staff,1997-02-17,9999-01-01
19242,Kenroku,Demri,Staff,1994-10-26,9999-01-01
19244,Guenter,Vitiello,Staff,1998-09-09,9999-01-01
19245,Souichi,Barvinok,Engineer,1992-10-08,1999-10-09
19249,Saniya,Iivonen,Senior Engineer,1999-10-17,9999-01-01
19256,Rosita,Riexinger,Senior Staff,1994-08-07,9999-01-01
19259,Anoosh,Pelc,Engineer,1987-11-17,1994-11-17
19268,Adit,Papastamatiou,Senior Engineer,1986-05-10,9999-01-01
19271,Heng,Rajala,Engineer,1994-03-26,9999-01-01
19275,Kristina,Lung,Senior Staff,1999-11-06,9999-01-01
19289,Guther,Waymire,Senior Engineer,1998-11-12,9999-01-01
19294,IEEE,Schoegge,Technique Leader,1994-03-08,9999-01-01
19306,Debatosh,Pagter,Engineer,1997-12-19,9999-01-01
19307,Jongsuk,Baca,Senior Staff,2001-12-07,9999-01-01
19310,Bouchung,Guerreiro,Engineer,1995-07-07,2000-07-06
19318,Xianlong,Halevi,Senior Staff,1993-09-24,9999-01-01
19323,Yuriy,Gilg,Senior Staff,2000-06-08,9999-01-01
19328,Yannik,Smeets,Engineer,1996-03-14,9999-01-01
19329,Alair,Marletta,Senior Engineer,1994-02-04,9999-01-01
19332,Changho,Khamsi,Engineer,1986-06-17,1994-06-17
19333,Sanjeeva,Schrooten,Senior Engineer,1986-03-27,9999-01-01
19335,Susanta,Khalid,Senior Staff,1990-10-06,9999-01-01
19336,Younwoo,Demir,Staff,1994-01-05,9999-01-01
19345,Tsuneo,Kobara,Senior Staff,1999-02-23,9999-01-01
19348,Kiyomitsu,Vieth,Senior Staff,1994-08-26,9999-01-01
19353,Mayumi,Schaar,Senior Engineer,1985-10-28,9999-01-01
19356,Masato,Prenel,Senior Staff,1985-12-29,9999-01-01
19359,Fumiya,Jervis,Engineer,1996-10-30,9999-01-01
19360,Mohammad,Schiettecatte,Staff,1999-07-29,9999-01-01
19364,Yuping,Mitina,Engineer,1989-11-17,1998-11-17
19368,Isaac,Bresenham,Assistant Engineer,1995-10-02,9999-01-01
19372,Temple,Isaac,Engineer,1997-01-01,9999-01-01
19373,Xumin,Bojadziev,Staff,1996-02-24,9999-01-01
19380,Divier,Lorcy,Engineer,1993-10-23,1998-10-23
19381,Xiahua,Holburn,Senior Staff,1994-10-07,9999-01-01
19382,Jeanna,Whitcomb,Technique Leader,1994-04-26,9999-01-01
19383,Ingemar,Oskamp,Technique Leader,1992-06-06,9999-01-01
19393,Boaz,Back,Senior Staff,1986-12-04,9999-01-01
19394,Charmane,Bahl,Senior Staff,1996-12-10,9999-01-01
19397,Arnd,Diderrich,Senior Staff,1995-12-01,9999-01-01
19400,Ekawit,Koshino,Technique Leader,1997-12-19,9999-01-01
19406,Sakthirel,Lindenbaum,Assistant Engineer,1987-11-03,1992-11-02
19410,Rosella,Glinert,Engineer,1992-08-05,2001-08-05
19419,Palash,Bernardeschi,Senior Staff,1996-11-25,9999-01-01
19422,Florian,Budinsky,Engineer,1995-04-18,2002-04-18
19425,Xuejia,Pettey,Engineer,1989-06-12,1994-06-12
19426,Ishfaq,Luan,Engineer,1994-05-19,2000-05-18
19437,Horward,Conry,Senior Staff,1989-09-07,9999-01-01
19444,Sajjad,Khasidashvili,Engineer,1997-08-07,9999-01-01
19453,Baoqiu,Buescher,Senior Staff,1999-04-16,9999-01-01
19454,Taisook,Hutter,Senior Staff,1985-02-26,9999-01-01
19455,Geoffry,Kusalik,Engineer,1996-08-28,9999-01-01
19459,Sadun,Kawashimo,Staff,1999-08-18,9999-01-01
19467,Mitchel,Ecklund,Senior Staff,1995-06-11,9999-01-01
19470,Patricio,Luiz,Engineer,1992-01-12,1999-01-12
19475,Limsoon,Muchinsky,Senior Staff,1996-11-07,9999-01-01
19483,Remmert,Dulay,Senior Staff,2001-06-30,9999-01-01
19487,Huiqun,Cannane,Engineer,1987-05-11,1996-05-10
19488,Maris,Perly,Senior Engineer,1993-06-16,9999-01-01
19493,Caolyn,Tramer,Engineer,1996-04-16,2002-04-16
19496,Mircea,Thorelli,Staff,1998-04-19,9999-01-01
19497,Lorien,Conde,Engineer,1998-01-18,9999-01-01
19501,Kokou,Baranowski,Senior Staff,2000-06-06,9999-01-01
19503,Jaana,Papsdorf,Senior Engineer,1986-09-05,9999-01-01
19508,Quingbo,Sanella,Technique Leader,1992-11-10,9999-01-01
19511,Jamaludin,Fujisaki,Senior Staff,1994-04-08,9999-01-01
19513,Rosalyn,Siepmann,Senior Staff,1999-11-11,9999-01-01
19515,Keiichiro,Gurbaxani,Engineer,1985-11-21,1992-11-21
19518,Genta,Vieri,Staff,1997-06-06,9999-01-01
19520,Weiye,Ossenbruggen,Assistant Engineer,1995-04-26,9999-01-01
19530,Barry,Dratva,Senior Staff,1997-09-02,9999-01-01
19533,Jacqueline,Grospietsch,Senior Staff,1995-04-16,9999-01-01
19534,Satosi,Moehrke,Staff,1997-10-06,9999-01-01
19543,Chaitali,Perl,Senior Engineer,1990-08-05,9999-01-01
19544,Itzchak,Comte,Engineer,1989-05-10,1996-05-10
19546,Kwan,Penz,Engineer,1997-11-16,9999-01-01
19549,Uli,Muhlberg,Assistant Engineer,1992-06-08,2001-06-08
19557,Kish,Negoita,Engineer,1992-12-12,1999-12-13
19562,Suzette,Manders,Engineer,1994-04-20,2002-04-20
19565,Zito,Riesenhuber,Assistant Engineer,1997-10-07,9999-01-01
19569,Xiong,Azulay,Engineer,1990-07-04,1995-07-04
19579,Georgi,Impagliazzo,Engineer,1993-01-17,1999-01-17
19580,Stein,Tagansky,Senior Staff,1995-04-14,9999-01-01
19583,Edwin,Veccia,Senior Staff,1993-05-30,9999-01-01
19585,Goncalo,Ernst,Staff,1997-06-24,9999-01-01
19586,Hirochika,Minakawa,Senior Engineer,1985-10-02,9999-01-01
19591,Chenye,Ashish,Engineer,1992-10-17,1997-10-17
19593,Mohd,Feldhoffer,Staff,1997-10-14,9999-01-01
19594,Miquel,Walstra,Senior Staff,1997-06-15,9999-01-01
19599,Leucio,Lalonde,Senior Staff,1996-08-26,9999-01-01
19602,Sandeepan,Olivero,Senior Engineer,1988-07-22,9999-01-01
19609,Owen,Ramsay,Senior Staff,2000-08-11,9999-01-01
19612,Chenxi,Erdmenger,Senior Staff,1992-08-24,9999-01-01
19616,Niranjan,Uchoa,Engineer,1998-02-13,9999-01-01
19617,Mircea,Landherr,Assistant Engineer,1988-07-09,1997-07-09
19619,Zhonghui,Staylopatis,Engineer,1999-12-11,9999-01-01
19621,Radhakrishnan,Albarhamtoshy,Engineer,1991-06-16,2000-06-15
19624,Younwoo,Wolniewicz,Senior Staff,1992-11-11,9999-01-01
19629,Stepehn,Matzke,Senior Staff,1994-02-27,9999-01-01
19631,Rasikan,Haldar,Engineer,1997-04-29,9999-01-01
19633,Tayeb,Nourani,Engineer,1989-02-07,1996-02-08
19634,Phuoc,Etalle,Senior Staff,1992-08-31,9999-01-01
19637,Dipayan,Papastamatiou,Engineer,1985-05-26,1991-05-26
19639,Sibyl,Terlouw,Senior Staff,1999-12-10,9999-01-01
19640,Tonny,Francisci,Engineer,1999-02-02,9999-01-01
19644,Jackson,Isaac,Senior Engineer,1986-05-06,9999-01-01
19650,Douadi,Ernst,Senior Engineer,1998-08-05,9999-01-01
19651,Eberhardt,Dratva,Engineer,1996-12-03,9999-01-01
19653,Gay,Crooks,Technique Leader,1985-03-26,9999-01-01
19660,Insup,Kadhim,Engineer,1992-08-10,1999-08-11
19661,Sangeeta,Speckmann,Senior Staff,1997-03-20,9999-01-01
19663,Sverrir,Navazio,Senior Staff,1996-03-28,9999-01-01
19665,Khalid,Zielinski,Technique Leader,1996-11-03,9999-01-01
19667,Munenori,Matzel,Senior Staff,1993-06-13,9999-01-01
19668,Goa,Kolinko,Staff,1999-09-25,9999-01-01
19669,Shem,Honiden,Senior Staff,1992-10-29,9999-01-01
19670,Khatoun,Basagni,Senior Staff,1997-04-01,9999-01-01
19673,Ishfaq,Lorie,Engineer,1994-02-08,2002-02-08
19674,Mart,Varley,Senior Staff,2002-02-05,9999-01-01
19675,Isamu,Herath,Senior Staff,1993-06-20,9999-01-01
19678,Xiping,Plotkin,Engineer,1987-06-10,1995-06-10
19680,Vojin,Horswill,Technique Leader,1993-10-17,9999-01-01
19690,Arch,Holburn,Engineer,1996-02-10,9999-01-01
19697,Supot,Thombley,Senior Engineer,1999-03-01,9999-01-01
19701,Satosi,Raczkowsky,Engineer,1999-05-22,9999-01-01
19702,Akemi,Pettey,Senior Staff,2001-10-06,9999-01-01
19704,Maha,Rando,Senior Engineer,1996-03-19,9999-01-01
19705,Roddy,Casperson,Senior Staff,1998-07-13,9999-01-01
19708,Ortrud,Biros,Staff,1999-03-10,9999-01-01
19709,Xiaopeng,Asmuth,Senior Engineer,1986-03-22,9999-01-01
19712,Kristine,Litzler,Senior Staff,1995-01-09,9999-01-01
19719,Brendon,Shokrollahi,Senior Staff,1990-04-27,9999-01-01
19720,Kwangyoen,Maksimenko,Engineer,1987-01-13,1995-01-13
19723,Xuejun,Magalhaes,Senior Staff,1994-04-22,9999-01-01
19724,Visit,Hasham,Senior Staff,1993-09-09,9999-01-01
19726,Herb,Syrotiuk,Senior Staff,2000-11-30,9999-01-01
19728,Candido,Ramsey,Senior Staff,1994-08-26,9999-01-01
